County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000"
Roanoke City  6,8,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,285.9 
Fairfax City  6,8,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,285.4 
Newport News City  6,16,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,277.7 
Virginia Beach City  6,44,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,276.4 
Rockingham County  6,6,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,276.3 
Stafford County  6,18,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,264.5 
Chesterfield County  6,31,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,256.1 
Harrisonburg City  6,9,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,255.5 
Culpeper County  6,6,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,251.5 
Fauquier County  6,6,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,237.4 
Manassas City  6,11,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,237.3 
Richmond City  6,10,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,232.9 
Spotsylvania County  6,11,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,218.1 
Prince William County  6,102,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,214.7 
Fairfax County  6,244,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,214.2 
Loudoun County  6,55,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,197.6 
Arlington County  6,44,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,195.5 
Alexandria City  6,28,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,189.9 
Henrico County  6,14,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,183.8 
Manassas Park City  6,5,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,180.1 
James City County  6,3,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,171.3 
Albemarle County  6,6,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,168.3 
Frederick County  6,5,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,145.4 
Chesapeake City  6,7,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,137.4 
Hampton City  6,3,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,103.6 
Petersburg City  6,61,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,792.7 
Lexington City  6,46,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,758.3 
Richmond County  6,57,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,641.7 
Galax City  6,51,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,635.6 
Covington City  6,42,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,631.6 
Waynesboro City  6,153,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,624.5 
Franklin City  6,34,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,612.4 
Staunton City  6,182,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,594.6 
Martinsville City  6,61,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,585.4 
Hopewell City  6,96,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,568.2 
Sussex County  6,37,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,553.4 
Fredericksburg City  6,96,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,544.7 
Colonial Heights City  6,111,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,542.3 
Highland County  6,22,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,533.4 
Essex County  6,59,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,531.3 
Surry County  6,27,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,530.2 
Northampton County  6,68,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,530.0 
Gloucester County  6,235,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,522.9 
Williamsburg City  6,68,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,520.8 
Roanoke City  6,438,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,516.6 
Danville City  6,163,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,514.8 
Bath County  6,35,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,511.7 
Salem City  6,156,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,510.2 
Prince Edward County  6,79,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,505.1 
Portsmouth City  6,252,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,500.2 
Amelia County  6,66,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,499.6 
Buena Vista City  6,39,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,496.5 
Greensville County  6,31,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,492.9 
New Kent County  6,113,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,492.2 
Virginia Beach City  6,1701,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.9 
King William County  6,75,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,486.5 
Mecklenburg County  6,159,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,484.5 
Mathews County  6,70,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,484.1 
Lynchburg City  6,276,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,484.0 
Goochland County  6,130,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,483.4 
Nottoway County  6,63,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,483.1 
Chesapeake City  6,791,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,480.5 
Caroline County  6,116,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,480.1 
Charlottesville City  6,142,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,476.2 
Norfolk City  6,541,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,475.8 
Hampton City  6,342,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,475.0 
Louisa County  6,188,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,474.4 
Brunswick County  6,56,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,474.0 
Charles City County  6,22,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.9 
Southampton County  6,77,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.5 
Nelson County  6,100,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,470.1 
Accomack County  6,172,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,466.6 
Suffolk City  6,270,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,466.3 
Orange County  6,200,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,464.7 
Charlotte County  6,58,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.1 
Prince George County  6,131,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.1 
Fluvanna County  6,140,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,461.6 
Westmoreland County  6,96,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,460.6 
Harrisonburg City  6,145,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,458.8 
Middlesex County  6,77,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.9 
Henrico County  6,1122,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,455.1 
Giles County  6,107,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,454.5 
Hanover County  6,531,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,451.6 
Newport News City  6,457,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,449.6 
Halifax County with South Boston City  6,158,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,448.7 
James City County  6,448,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,447.5 
Radford City  6,50,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,446.6 
Spotsylvania County  6,496,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,444.6 
Poquoson City  6,70,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,444.3 
Emporia City  6,13,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,443.3 
King and Queen County  6,32,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,442.5 
Chesterfield County  6,1259,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,441.9 
Page County  6,147,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,441.0 
Stafford County  6,432,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,439.9 
Rockingham County  6,438,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,435.9 
Culpeper County  6,207,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.9 
Augusta County  6,447,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.7 
Roanoke County  6,537,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,433.4 
Amherst County  6,159,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,432.5 
Bedford City and County  6,450,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,432.4 
Dinwiddie County  6,104,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,432.1 
Winchester City  6,111,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,432.0 
Warren County  6,191,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,430.3 
Wythe County  6,176,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,428.7 
Madison County  6,74,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,428.2 
Isle of Wight County  6,158,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,425.5 
Shenandoah County  6,255,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,423.4 
King George County  6,90,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,423.2 
Manassas City  6,93,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,421.9 
Falls Church City  6,48,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,418.9 
Pulaski County  6,204,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,417.0 
Lancaster County  6,78,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,416.4 
Appomattox County  6,72,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,414.3 
Lunenburg County  6,49,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,413.8 
Craig County  6,32,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,413.2 
Greene County  6,89,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,413.0 
Northumberland County  6,88,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,409.5 
Albemarle County  6,473,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,406.9 
Franklin County  6,314,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,405.9 
Buckingham County  6,62,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,405.0 
Fauquier County  6,300,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,403.7 
Botetourt County  6,193,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,403.4 
Alleghany County and Clifton Forge City  6,93,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,400.2 
Campbell County  6,260,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,399.7 
Powhatan County  6,135,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,398.0 
Frederick County  6,388,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,396.7 
Henry County  6,245,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,395.5 
York County  6,253,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,394.1 
Rockbridge County  6,139,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,392.8 
Floyd County  6,85,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,387.7 
Montgomery County  6,316,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,377.7 
Clarke County  6,72,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,377.3 
Norton City  6,18,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,372.0 
Richmond City  6,378,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,370.0 
Grayson County  6,86,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,368.9 
Loudoun County  6,828,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,367.7 
Prince William County  6,834,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,364.3 
Cumberland County  6,35,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,358.4 
Manassas Park City  6,22,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,353.5 
Pittsylvania County  6,252,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,352.4 
Fairfax County  6,2676,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,349.3 
Washington County  6,277,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,348.0 
Rappahannock County  6,40,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,347.5 
Arlington County  6,490,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,346.8 
Bland County  6,33,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,343.3 
Patrick County  6,94,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,343.0 
Fairfax City  6,65,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,342.2 
Carroll County  6,155,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,341.9 
Wise County  6,158,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,333.0 
Dickenson County  6,68,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,325.1 
Alexandria City  6,309,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,323.5 
Tazewell County  6,172,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,296.2 
Smyth County  6,125,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,287.2 
Buchanan County  6,83,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,259.4 
Lee County  6,77,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,231.5 
Russell County  6,90,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,230.9 
Scott County  6,76,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,229.7 
Bristol City  6,48,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,218.6 
Richmond County  6,39,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,"1,213.5 "
Colonial Heights City  6,12,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,790.1 
Radford City  6,6,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,752.4 
King William County  6,25,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,629.8 
Galax City  6,3,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,629.4 
Nelson County  6,17,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,610.8 
Lexington City  6,6,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,610.2 
Williamsburg City  6,13,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,591.6 
Waynesboro City  6,15,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,584.3 
Franklin City  6,30,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,575.4 
Clarke County  6,6,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,570.4 
Martinsville City  6,37,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,559.5 
Fairfax City  6,6,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,551.1 
Greensville County  6,43,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,550.2 
Fluvanna County  6,26,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,548.6 
Sussex County  6,44,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,547.6 
Petersburg City  6,166,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,541.9 
Northampton County  6,35,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,540.5 
Roanoke County  6,32,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,535.2 
Essex County  6,30,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,534.9 
Nottoway County  6,42,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,528.8 
Fredericksburg City  6,29,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,527.4 
Goochland County  6,32,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,523.7 
Staunton City  6,18,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,515.0 
Salem City  6,10,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,507.4 
Mecklenburg County  6,80,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,502.2 
Tazewell County  6,7,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,492.8 
