average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
18,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,385.2 ,"Greenlee County, AZ",61.0,9577,9643,9443,9448,9498,AZ,58854,61110,63557,65818,68066
19,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,399.5 ,"Greenlee County, AZ",61.0,9577,9643,9443,9448,9498,AZ,58854,61110,63557,65818,68066
245,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,382.7 ,"Coconino County, AZ",36.66666667,138962,140407,141001,142523,143476,AZ,51955,53643,54399,60187,58301
238,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,345.1 ,"Coconino County, AZ",36.66666667,138962,140407,141001,142523,143476,AZ,51955,53643,54399,60187,58301
1039,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,375.1 ,"Pinal County, AZ",53.25,405614,417193,431564,446806,462789,AZ,50888,52642,53114,58848,62067
888,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,335.9 ,"Pinal County, AZ",53.25,405614,417193,431564,446806,462789,AZ,50888,52642,53114,58848,62067
69,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,363.8 ,"Graham County, AZ",61.0,37860,37807,37481,37995,38837,AZ,44169,46714,46378,50157,50685
74,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,381.4 ,"Graham County, AZ",61.0,37860,37807,37481,37995,38837,AZ,44169,46714,46378,50157,50685
227,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,359.9 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924,AZ,37658,37440,40883,40650,40676
209,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,310.9 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924,AZ,37658,37440,40883,40650,40676
94,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,358.6 ,"Santa Cruz County, AZ",61.0,46542,46400,46566,46395,46498,AZ,34893,39090,39265,40545,47779
92,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,308.7 ,"Santa Cruz County, AZ",61.0,46542,46400,46566,46395,46498,AZ,34893,39090,39265,40545,47779
157,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,333.3 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018,AZ,41346,40747,38897,43585,45980
145,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,325.9 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018,AZ,41346,40747,38897,43585,45980
76,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,328.7 ,"La Paz County, AZ",50.0,20466,20648,20706,21039,21108,AZ,34835,34285,36389,37350,39407
52,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,299.7 ,"La Paz County, AZ",50.0,20466,20648,20706,21039,21108,AZ,34835,34285,36389,37350,39407
108,Arizona,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,287.4 ,"Apache County, AZ",35.0,71012,71381,71545,71731,71887,AZ,31072,34040,33053,33652,35386
105,Arizona,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,260.6 ,"Apache County, AZ",35.0,71012,71381,71545,71731,71887,AZ,31072,34040,33053,33652,35386
32,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,711.1 ,"Woodruff County, AR",31.0,6706,6600,6575,6466,6320,AR,31013,30400,32271,34306,36568
29,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,573.6 ,"Woodruff County, AR",31.0,6706,6600,6575,6466,6320,AR,31013,30400,32271,34306,36568
40,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,707.0 ,"Cleveland County, AR",39.0,8284,8245,8162,7995,7956,AR,44123,45256,47812,47600,53773
25,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,426.3 ,"Cleveland County, AR",39.0,8284,8245,8162,7995,7956,AR,44123,45256,47812,47600,53773
35,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,691.7 ,"Monroe County, AR",46.0,7452,7205,7013,6880,6701,AR,30801,32906,32427,32922,34289
27,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,463.0 ,"Monroe County, AR",46.0,7452,7205,7013,6880,6701,AR,30801,32906,32427,32922,34289
107,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,678.2 ,"Ouachita County, AR",58.0,24316,24013,23817,23620,23382,AR,37987,36016,39576,37624,46393
75,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.8 ,"Ouachita County, AR",58.0,24316,24013,23817,23620,23382,AR,37987,36016,39576,37624,46393
68,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,657.4 ,"Lawrence County, AR",53.0,16696,16639,16571,16432,16406,AR,34808,39015,40777,40308,39604
59,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,514.5 ,"Lawrence County, AR",53.0,16696,16639,16571,16432,16406,AR,34808,39015,40777,40308,39604
47,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,641.3 ,"Desha County, AR",56.0,12029,11905,11743,11507,11361,AR,30987,32392,33228,36132,37005
34,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.7 ,"Desha County, AR",56.0,12029,11905,11743,11507,11361,AR,30987,32392,33228,36132,37005
261,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,638.5 ,"Jefferson County, AR",50.4,71872,70407,69238,68067,66824,AR,36990,38485,38677,38596,40555
207,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,446.7 ,"Jefferson County, AR",50.4,71872,70407,69238,68067,66824,AR,36990,38485,38677,38596,40555
91,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,636.4 ,"Poinsett County, AR",53.0,24002,23974,24071,23903,23528,AR,32756,36125,39778,37370,40536
81,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,487.3 ,"Poinsett County, AR",53.0,24002,23974,24071,23903,23528,AR,32756,36125,39778,37370,40536
66,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,629.3 ,"Drew County, AR",58.0,18613,18553,18370,18328,18219,AR,39339,40441,41339,42494,44162
51,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,428.1 ,"Drew County, AR",58.0,18613,18553,18370,18328,18219,AR,39339,40441,41339,42494,44162
77,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,624.2 ,"Clark County, AR",61.0,22513,22602,22184,22313,22320,AR,37856,37247,40536,45408,44105
56,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,421.7 ,"Clark County, AR",61.0,22513,22602,22184,22313,22320,AR,37856,37247,40536,45408,44105
68,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,610.3 ,"Randolph County, AR",61.0,17437,17444,17665,17970,17958,AR,34730,38647,35989,37799,42875
61,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,486.7 ,"Randolph County, AR",61.0,17437,17444,17665,17970,17958,AR,34730,38647,35989,37799,42875
215,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,609.3 ,"Lonoke County, AR",45.0,71359,71803,72778,73391,73309,AR,56240,56247,54378,56651,62782
187,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,460.8 ,"Lonoke County, AR",45.0,71359,71803,72778,73391,73309,AR,56240,56247,54378,56651,62782
71,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,608.6 ,"Arkansas County, AR",58.0,18330,18154,17872,17726,17486,AR,41179,39726,43752,43887,52539
58,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,465.6 ,"Arkansas County, AR",58.0,18330,18154,17872,17726,17486,AR,41179,39726,43752,43887,52539
59,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,587.1 ,"Clay County, AR",47.0,15206,15060,14865,14763,14551,AR,35324,36037,35164,37687,40686
57,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,505.1 ,"Clay County, AR",47.0,15206,15060,14865,14763,14551,AR,35324,36037,35164,37687,40686
42,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,583.6 ,"Chicot County, AR",37.0,10970,10899,10647,10442,10118,AR,29968,29527,31810,31787,37014
31,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,375.6 ,"Chicot County, AR",37.0,10970,10899,10647,10442,10118,AR,29968,29527,31810,31787,37014
67,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,580.7 ,"Grant County, AR",,18016,18064,18103,18180,18265,AR,47652,54411,54819,52050,58566
54,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,454.9 ,"Grant County, AR",,18016,18064,18103,18180,18265,AR,47652,54411,54819,52050,58566
1171,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,579.3 ,"Pulaski County, AR",54.33333333,393576,394151,393280,391918,391911,AR,46473,47966,52361,49957,52684
1010,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,415.0 ,"Pulaski County, AR",54.33333333,393576,394151,393280,391918,391911,AR,46473,47966,52361,49957,52684
415,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,579.0 ,"Garland County, AR",60.5,97814,98282,98327,98966,99386,AR,37723,42087,44662,43610,45786
325,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.0 ,"Garland County, AR",60.5,97814,98282,98327,98966,99386,AR,37723,42087,44662,43610,45786
36,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,578.8 ,"Prairie County, AR",30.0,8299,8252,8248,8082,8062,AR,39518,40340,43139,43245,46205
25,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,365.9 ,"Prairie County, AR",30.0,8299,8252,8248,8082,8062,AR,39518,40340,43139,43245,46205
142,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,578.0 ,"Greene County, AR",58.0,44300,44730,44993,45339,45325,AR,43996,45208,46029,46512,47098
116,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,422.1 ,"Greene County, AR",58.0,44300,44730,44993,45339,45325,AR,43996,45208,46029,46512,47098
81,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,575.3 ,"Van Buren County, AR",62.0,16808,16669,16552,16635,16545,AR,38306,38166,36244,40486,38096
63,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,465.8 ,"Van Buren County, AR",62.0,16808,16669,16552,16635,16545,AR,38306,38166,36244,40486,38096
79,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,575.2 ,"Ashley County, AR",53.0,20838,20530,20311,20012,19657,AR,39871,41277,40495,41127,47744
66,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,452.9 ,"Ashley County, AR",53.0,20838,20530,20311,20012,19657,AR,39871,41277,40495,41127,47744
122,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,571.0 ,"Cleburne County, AR",57.0,25355,25173,25059,24994,24919,AR,43913,42397,43170,44902,46214
94,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,461.2 ,"Cleburne County, AR",57.0,25355,25173,25059,24994,24919,AR,43913,42397,43170,44902,46214
57,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,570.1 ,"Cross County, AR",39.0,17255,17025,16792,16630,16419,AR,39132,40970,41661,41214,45273
55,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,487.0 ,"Cross County, AR",39.0,17255,17025,16792,16630,16419,AR,39132,40970,41661,41214,45273
243,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,569.5 ,"White County, AR",55.25,78915,78917,78844,78381,78753,AR,42508,44329,44088,44811,46388
229,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,469.7 ,"White County, AR",55.25,78915,78917,78844,78381,78753,AR,42508,44329,44088,44811,46388
309,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,567.6 ,"Faulkner County, AR",58.0,121241,122206,123530,125138,126007,AR,51157,50909,51535,53882,58482
276,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,439.7 ,"Faulkner County, AR",58.0,121241,122206,123530,125138,126007,AR,51157,50909,51535,53882,58482
136,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,566.8 ,"Union County, AR",55.33333333,40086,39879,39460,39139,38682,AR,42195,41546,43827,45335,46602
120,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,440.4 ,"Union County, AR",55.33333333,40086,39879,39460,39139,38682,AR,42195,41546,43827,45335,46602
124,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,565.7 ,"Mississippi County, AR",61.0,43729,42900,42112,41236,40651,AR,34888,35846,39678,36718,39990
109,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,423.0 ,"Mississippi County, AR",61.0,43729,42900,42112,41236,40651,AR,34888,35846,39678,36718,39990
122,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,554.0 ,"Independence County, AR",46.0,37035,37117,37391,37768,37825,AR,38241,42520,42332,45596,47903
108,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.5 ,"Independence County, AR",46.0,37035,37117,37391,37768,37825,AR,38241,42520,42332,45596,47903
29,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.5 ,"Dallas County, AR",55.0,7530,7399,7307,7152,7009,AR,33352,33679,33739,37259,41314
25,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,436.0 ,"Dallas County, AR",55.0,7530,7399,7307,7152,7009,AR,33352,33679,33739,37259,41314
268,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,551.4 ,"Craighead County, AR",55.5,104457,105932,107188,108816,110332,AR,42460,44091,49355,45615,47766
267,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,449.1 ,"Craighead County, AR",55.5,104457,105932,107188,108816,110332,AR,42460,44091,49355,45615,47766
387,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,551.2 ,"Saline County, AR",57.0,116390,117656,119520,121074,122437,AR,56926,63618,61384,63677,66944
333,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,436.4 ,"Saline County, AR",57.0,116390,117656,119520,121074,122437,AR,56926,63618,61384,63677,66944
56,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,545.6 ,"Jackson County, AR",51.0,17365,17282,17017,16753,16719,AR,32571,35098,36235,36573,38636
52,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,440.6 ,"Jackson County, AR",51.0,17365,17282,17017,16753,16719,AR,32571,35098,36235,36573,38636
38,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,545.0 ,"Bradley County, AR",58.0,10999,10959,10813,10838,10763,AR,37331,34114,35950,37729,39982
36,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,465.8 ,"Bradley County, AR",58.0,10999,10959,10813,10838,10763,AR,37331,34114,35950,37729,39982
61,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,542.5 ,"Phillips County, AR",49.0,19546,19050,18599,18054,17782,AR,28224,29073,27663,29945,31521
52,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.5 ,"Phillips County, AR",49.0,19546,19050,18599,18054,17782,AR,28224,29073,27663,29945,31521
39,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,539.0 ,"Pike County, AR",51.0,10837,10826,10735,10666,10718,AR,36266,34821,37493,41534,44426
31,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.7 ,"Pike County, AR",51.0,10837,10826,10735,10666,10718,AR,36266,34821,37493,41534,44426
76,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,536.9 ,"Sharp County, AR",55.0,16808,17007,17147,17290,17442,AR,32095,32379,34266,36032,37591
65,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,480.0 ,"Sharp County, AR",55.0,16808,17007,17147,17290,17442,AR,32095,32379,34266,36032,37591
78,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,531.7 ,"Polk County, AR",60.0,20194,20145,20147,20019,19964,AR,34723,32941,35678,39048,39722
57,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,367.8 ,"Polk County, AR",60.0,20194,20145,20147,20019,19964,AR,34723,32941,35678,39048,39722
38,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,530.1 ,"Perry County, AR",42.0,10307,10286,10346,10380,10455,AR,43020,43819,44118,45342,50560
33,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,454.5 ,"Perry County, AR",42.0,10307,10286,10346,10380,10455,AR,43020,43819,44118,45342,50560
115,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,530.0 ,"Hot Spring County, AR",56.0,33497,33438,33606,33672,33771,AR,39851,46313,42329,47205,45860
99,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.5 ,"Hot Spring County, AR",56.0,33497,33438,33606,33672,33771,AR,39851,46313,42329,47205,45860
181,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,526.9 ,"Pope County, AR",59.5,63608,63897,63634,63594,64072,AR,41074,42916,45803,45788,47519
160,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,425.0 ,"Pope County, AR",59.5,63608,63897,63634,63594,64072,AR,41074,42916,45803,45788,47519
31,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,526.7 ,"Nevada County, AR",36.0,8508,8378,8309,8308,8252,AR,35914,37612,46687,37626,36528
23,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,381.6 ,"Nevada County, AR",36.0,8508,8378,8309,8308,8252,AR,35914,37612,46687,37626,36528
77,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.0 ,"Logan County, AR",49.0,21729,21732,21739,21673,21466,AR,37924,39361,37676,41471,42249
64,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.8 ,"Logan County, AR",49.0,21729,21732,21739,21673,21466,AR,37924,39361,37676,41471,42249
202,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.1 ,"Baxter County, AR",46.0,41138,41131,41308,41624,41932,AR,36902,40147,43011,39686,41950
169,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.1 ,"Baxter County, AR",46.0,41138,41131,41308,41624,41932,AR,36902,40147,43011,39686,41950
55,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.6 ,"Stone County, AR",39.0,12386,12509,12520,12454,12506,AR,32023,31955,32778,34009,36930
37,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,363.4 ,"Stone County, AR",39.0,12386,12509,12520,12454,12506,AR,32023,31955,32778,34009,36930
19,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,515.0 ,"Calhoun County, AR",53.0,5200,5143,5201,5227,5189,AR,40526,33507,42484,44969,48415
19,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,501.4 ,"Calhoun County, AR",53.0,5200,5143,5201,5227,5189,AR,40526,33507,42484,44969,48415
123,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,512.4 ,"Crittenden County, AR",34.0,49019,49306,48716,48363,47955,AR,37371,37627,39272,42606,41976
119,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.2 ,"Crittenden County, AR",34.0,49019,49306,48716,48363,47955,AR,37371,37627,39272,42606,41976
32,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,511.8 ,"Lee County, AR",59.0,9672,9337,9127,8976,8857,AR,28481,26912,28875,28080,30421
30,Arkansas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,473.7 ,"Lee County, AR",59.0,9672,9337,9127,8976,8857,AR,28481,26912,28875,28080,30421
59,Arkansas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,511.7 ,"Franklin County, AR",48.0,17749,17655,17809,17764,17715,AR,41933,40091,41140,43696,45670
