average_annual_count,recent_trend,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,five_year_trend_rates,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
45,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,293.4 ",-0.2 ,"Forest County, WI",57.0,9004,9021,8969,8977,9004,WI,44098,42072,46137,45156,48964
13,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,98.5 ,1.1 ,"Door County, WI",55.5,27311,27338,27454,27589,27668,WI,55047,56298,59956,61221,64217
222,falling,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,437.9 ",-1.2 ,"Door County, WI",55.5,27311,27338,27454,27589,27668,WI,55047,56298,59956,61221,64217
72,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,216.1 ,-0.2 ,"Door County, WI",55.5,27311,27338,27454,27589,27668,WI,55047,56298,59956,61221,64217
163,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,203.5 ",-2.5 ,"Door County, WI",55.5,27311,27338,27454,27589,27668,WI,55047,56298,59956,61221,64217
22,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,97.1 ,-0.1 ,"Shawano County, WI",60.0,41051,40952,40846,40771,40899,WI,50948,50203,55546,56022,58982
248,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,370.0 ",-0.3 ,"Shawano County, WI",60.0,41051,40952,40846,40771,40899,WI,50948,50203,55546,56022,58982
104,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,221.8 ,-0.2 ,"Shawano County, WI",60.0,41051,40952,40846,40771,40899,WI,50948,50203,55546,56022,58982
166,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,012.8 ",-0.4 ,"Shawano County, WI",60.0,41051,40952,40846,40771,40899,WI,50948,50203,55546,56022,58982
8,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,96.3 ,2.0 ,"Ashland County, WI",,15804,15633,15501,15587,15562,WI,40163,41949,43784,44627,47202
97,rising,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,513.0 ",1.3 ,"Ashland County, WI",,15804,15633,15501,15587,15562,WI,40163,41949,43784,44627,47202
44,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,237.4 ,1.8 ,"Ashland County, WI",,15804,15633,15501,15587,15562,WI,40163,41949,43784,44627,47202
62,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,208.1 ",1.0 ,"Ashland County, WI",,15804,15633,15501,15587,15562,WI,40163,41949,43784,44627,47202
14,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,89.8 ,-7.0 ,"Lincoln County, WI",,27867,27834,27751,27673,27593,WI,51406,54471,55564,56645,60728
184,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,429.0 ",-0.3 ,"Lincoln County, WI",,27867,27834,27751,27673,27593,WI,51406,54471,55564,56645,60728
78,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,221.0 ,0.5 ,"Lincoln County, WI",,27867,27834,27751,27673,27593,WI,51406,54471,55564,56645,60728
119,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,101.3 ",-0.8 ,"Lincoln County, WI",,27867,27834,27751,27673,27593,WI,51406,54471,55564,56645,60728
6,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,86.1 ,-0.1 ,"Price County, WI",60.0,13578,13413,13380,13357,13351,WI,44932,46414,47302,47032,48761
118,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,656.2 ",0.9 ,"Price County, WI",60.0,13578,13413,13380,13357,13351,WI,44932,46414,47302,47032,48761
44,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,241.6 ,1.2 ,"Price County, WI",60.0,13578,13413,13380,13357,13351,WI,44932,46414,47302,47032,48761
79,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,435.0 ",0.3 ,"Price County, WI",60.0,13578,13413,13380,13357,13351,WI,44932,46414,47302,47032,48761
6,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,81.0 ,-0.9 ,"Buffalo County, WI",54.0,13245,13134,13105,13114,13031,WI,53892,52885,55297,59087,58407
78,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,289.5 ",0.3 ,"Buffalo County, WI",54.0,13245,13134,13105,13114,13031,WI,53892,52885,55297,59087,58407
29,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,184.7 ,-0.6 ,"Buffalo County, WI",54.0,13245,13134,13105,13114,13031,WI,53892,52885,55297,59087,58407
55,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,997.6 ",0.5 ,"Buffalo County, WI",54.0,13245,13134,13105,13114,13031,WI,53892,52885,55297,59087,58407
8,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,80.4 ,-2.4 ,"Green Lake County, WI",,18698,18596,18720,18849,18913,WI,49493,50386,52917,55512,59458
118,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,376.6 ",-0.4 ,"Green Lake County, WI",,18698,18596,18720,18849,18913,WI,49493,50386,52917,55512,59458
46,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,208.2 ,-0.9 ,"Green Lake County, WI",,18698,18596,18720,18849,18913,WI,49493,50386,52917,55512,59458
80,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,033.8 ",-0.5 ,"Green Lake County, WI",,18698,18596,18720,18849,18913,WI,49493,50386,52917,55512,59458
45,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,80.4 ,1.5 ,"St. Croix County, WI",60.0,87129,87598,88560,89688,90687,WI,74624,75619,82253,82575,87098
323,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,180.1 ",0.7 ,"St. Croix County, WI",60.0,87129,87598,88560,89688,90687,WI,74624,75619,82253,82575,87098
161,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,168.4 ,-2.2 ,"St. Croix County, WI",60.0,87129,87598,88560,89688,90687,WI,74624,75619,82253,82575,87098
208,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,868.4 ",0.6 ,"St. Croix County, WI",60.0,87129,87598,88560,89688,90687,WI,74624,75619,82253,82575,87098
19,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,77.6 ,0.1 ,"Polk County, WI",58.0,43218,43224,43397,43568,43783,WI,54946,53661,55180,59990,63910
242,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,287.6 ",0.5 ,"Polk County, WI",58.0,43218,43224,43397,43568,43783,WI,54946,53661,55180,59990,63910
99,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,186.3 ,1.0 ,"Polk County, WI",58.0,43218,43224,43397,43568,43783,WI,54946,53661,55180,59990,63910
162,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,963.2 ",0.1 ,"Polk County, WI",58.0,43218,43224,43397,43568,43783,WI,54946,53661,55180,59990,63910
17,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,71.0 ,1.9 ,"Pierce County, WI",,41069,41456,42016,42592,42754,WI,63735,70086,69271,75421,75368
144,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,073.7 ",0.0 ,"Pierce County, WI",,41069,41456,42016,42592,42754,WI,63735,70086,69271,75421,75368
71,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,160.3 ,0.9 ,"Pierce County, WI",,41069,41456,42016,42592,42754,WI,63735,70086,69271,75421,75368
90,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,638.3 ",-0.2 ,"Pierce County, WI",,41069,41456,42016,42592,42754,WI,63735,70086,69271,75421,75368
6,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,67.5 ,-1.4 ,"Richland County, WI",,17574,17556,17517,17397,17252,WI,46998,50306,49092,53050,51295
100,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,212.8 ",-0.4 ,"Richland County, WI",,17574,17556,17517,17397,17252,WI,46998,50306,49092,53050,51295
40,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,184.0 ,-1.0 ,"Richland County, WI",,17574,17556,17517,17397,17252,WI,46998,50306,49092,53050,51295
66,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,759.2 ",-0.4 ,"Richland County, WI",,17574,17556,17517,17397,17252,WI,46998,50306,49092,53050,51295
50,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,441.3 ",-0.7 ,"Iron County, WI",55.0,5727,5660,5675,5687,5687,WI,42328,41597,41251,44130,48813
15,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,177.1 ,-2.1 ,"Iron County, WI",55.0,5727,5660,5675,5687,5687,WI,42328,41597,41251,44130,48813
36,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,158.4 ",-0.4 ,"Iron County, WI",55.0,5727,5660,5675,5687,5687,WI,42328,41597,41251,44130,48813
19,falling,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,413.0 ",-2.7 ,"Menominee County, WI",60.0,4509,4527,4599,4595,4556,WI,33410,36562,36936,40682,40300
9,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,184.8 ,-3.2 ,"Menominee County, WI",60.0,4509,4527,4599,4595,4556,WI,33410,36562,36936,40682,40300
11,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,027.7 ",-2.8 ,"Menominee County, WI",60.0,4509,4527,4599,4595,4556,WI,33410,36562,36936,40682,40300
28,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,148.2 ",-1.0 ,"Florence County, WI",55.0,4338,4313,4335,4294,4295,WI,46193,47704,50284,53188,58270
13,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,228.1 ,2.1 ,"Florence County, WI",55.0,4338,4313,4335,4294,4295,WI,46193,47704,50284,53188,58270
17,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,595.0 ",-1.4 ,"Florence County, WI",55.0,4338,4313,4335,4294,4295,WI,46193,47704,50284,53188,58270
37,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,099.7 ",-0.8 ,"Pepin County, WI",54.0,7237,7250,7246,7304,7287,WI,50094,53262,51544,56348,62675
11,falling,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,111.3 ,-4.5 ,"Pepin County, WI",54.0,7237,7250,7246,7304,7287,WI,50094,53262,51544,56348,62675
27,stable,Wisconsin,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,764.1 ",-0.1 ,"Pepin County, WI",54.0,7237,7250,7246,7304,7287,WI,50094,53262,51544,56348,62675
22,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,144.5 ,1.5 ,"Teton County, WY",81.0,23047,23234,23384,23269,23464,WY,83290,84118,90145,99087,98837
88,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,210.2 ",-1.0 ,"Teton County, WY",81.0,23047,23234,23384,23269,23464,WY,83290,84118,90145,99087,98837
55,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,236.1 ,0.2 ,"Teton County, WY",81.0,23047,23234,23384,23269,23464,WY,83290,84118,90145,99087,98837
56,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,843.1 ",-1.0 ,"Teton County, WY",81.0,23047,23234,23384,23269,23464,WY,83290,84118,90145,99087,98837
20,rising,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,138.3 ,2.5 ,"Park County, WY",71.5,28928,29213,29194,29210,29194,WY,55527,60621,57619,58873,59494
174,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,294.3 ",-0.7 ,"Park County, WY",71.5,28928,29213,29194,29210,29194,WY,55527,60621,57619,58873,59494
80,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,257.2 ,1.2 ,"Park County, WY",71.5,28928,29213,29194,29210,29194,WY,55527,60621,57619,58873,59494
114,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,829.0 ",-1.2 ,"Park County, WY",71.5,28928,29213,29194,29210,29194,WY,55527,60621,57619,58873,59494
5,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,114.6 ,2.2 ,"Johnson County, WY",,8611,8484,8447,8446,8445,WY,56845,56323,55412,57676,57224
44,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,114.4 ",-0.2 ,"Johnson County, WY",,8611,8484,8447,8446,8445,WY,56845,56323,55412,57676,57224
18,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,196.8 ,-0.2 ,"Johnson County, WY",,8611,8484,8447,8446,8445,WY,56845,56323,55412,57676,57224
32,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,719.8 ",0.8 ,"Johnson County, WY",,8611,8484,8447,8446,8445,WY,56845,56323,55412,57676,57224
66,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,113.0 ,0.8 ,"Laramie County, WY",60.0,96969,97887,98377,98865,99500,WY,59147,61124,61658,63839,69613
442,falling,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,331.1 ",-1.4 ,"Laramie County, WY",60.0,96969,97887,98377,98865,99500,WY,59147,61124,61658,63839,69613
218,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,221.8 ,-0.6 ,"Laramie County, WY",60.0,96969,97887,98377,98865,99500,WY,59147,61124,61658,63839,69613
290,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"2,014.1 ",1.8 ,"Laramie County, WY",60.0,96969,97887,98377,98865,99500,WY,59147,61124,61658,63839,69613
10,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,110.6 ,2.1 ,"Carbon County, WY",58.0,15613,15689,15252,14879,14800,WY,60209,59103,60634,61773,61626
61,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,122.5 ",-1.2 ,"Carbon County, WY",58.0,15613,15689,15252,14879,14800,WY,60209,59103,60634,61773,61626
32,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,203.4 ,0.5 ,"Carbon County, WY",58.0,15613,15689,15252,14879,14800,WY,60209,59103,60634,61773,61626
39,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,669.5 ",-1.4 ,"Carbon County, WY",58.0,15613,15689,15252,14879,14800,WY,60209,59103,60634,61773,61626
13,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,110.1 ,2.2 ,"Uinta County, WY",,20763,20682,20431,20292,20226,WY,62968,64713,67404,63401,70756
66,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,025.4 ",0.2 ,"Uinta County, WY",,20763,20682,20431,20292,20226,WY,62968,64713,67404,63401,70756
44,rising,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,207.6 ,2.7 ,"Uinta County, WY",,20763,20682,20431,20292,20226,WY,62968,64713,67404,63401,70756
34,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,425.4 ",-0.8 ,"Uinta County, WY",,20763,20682,20431,20292,20226,WY,62968,64713,67404,63401,70756
4,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,105.7 ,-1.5 ,"Platte County, WY",,8798,8662,8541,8516,8393,WY,51863,54588,50775,54165,57425
45,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,043.0 ",-1.6 ,"Platte County, WY",,8798,8662,8541,8516,8393,WY,51863,54588,50775,54165,57425
20,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,207.2 ,-0.9 ,"Platte County, WY",,8798,8662,8541,8516,8393,WY,51863,54588,50775,54165,57425
30,falling,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,441.7 ",-1.9 ,"Platte County, WY",,8798,8662,8541,8516,8393,WY,51863,54588,50775,54165,57425
11,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,102.7 ,0.8 ,"Lincoln County, WY",,18747,19072,19278,19445,19830,WY,62364,63907,65137,69598,71269
75,falling,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,057.3 ",-1.7 ,"Lincoln County, WY",,18747,19072,19278,19445,19830,WY,62364,63907,65137,69598,71269
40,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,197.1 ,0.1 ,"Lincoln County, WY",,18747,19072,19278,19445,19830,WY,62364,63907,65137,69598,71269
45,falling,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,526.5 ",-2.2 ,"Lincoln County, WY",,18747,19072,19278,19445,19830,WY,62364,63907,65137,69598,71269
8,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,102.6 ,1.1 ,"Converse County, WY",,14297,14094,13733,13658,13822,WY,70307,71517,65469,68162,72481
66,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,320.5 ",-1.4 ,"Converse County, WY",,14297,14094,13733,13658,13822,WY,70307,71517,65469,68162,72481
33,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,214.8 ,-0.4 ,"Converse County, WY",,14297,14094,13733,13658,13822,WY,70307,71517,65469,68162,72481
42,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,990.6 ",-1.5 ,"Converse County, WY",,14297,14094,13733,13658,13822,WY,70307,71517,65469,68162,72481
28,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,99.1 ,2.0 ,"Sweetwater County, WY",59.0,44719,44222,43464,42858,42343,WY,71867,74546,75590,73315,80639
154,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,252.3 ",-0.3 ,"Sweetwater County, WY",59.0,44719,44222,43464,42858,42343,WY,71867,74546,75590,73315,80639
99,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,213.9 ,0.6 ,"Sweetwater County, WY",59.0,44719,44222,43464,42858,42343,WY,71867,74546,75590,73315,80639
83,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,815.9 ",-0.4 ,"Sweetwater County, WY",59.0,44719,44222,43464,42858,42343,WY,71867,74546,75590,73315,80639
4,rising,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,98.1 ,4.7 ,"Weston County, WY",,7208,7220,6968,6924,6927,WY,60986,56582,56214,54319,59410
38,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,259.0 ",0.1 ,"Weston County, WY",,7208,7220,6968,6924,6927,WY,60986,56582,56214,54319,59410
19,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,216.3 ,1.1 ,"Weston County, WY",,7208,7220,6968,6924,6927,WY,60986,56582,56214,54319,59410
23,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,809.1 ",-0.6 ,"Weston County, WY",,7208,7220,6968,6924,6927,WY,60986,56582,56214,54319,59410
4,*,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,96.6 ,*,"Washakie County, WY",,8278,8165,8010,7877,7805,WY,56088,49533,57989,55190,55122
39,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,083.0 ",-0.1 ,"Washakie County, WY",,8278,8165,8010,7877,7805,WY,56088,49533,57989,55190,55122
17,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,195.4 ,-0.3 ,"Washakie County, WY",,8278,8165,8010,7877,7805,WY,56088,49533,57989,55190,55122
26,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,560.2 ",-0.3 ,"Washakie County, WY",,8278,8165,8010,7877,7805,WY,56088,49533,57989,55190,55122
20,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,92.9 ,0.2 ,"Fremont County, WY",58.5,40219,40200,39818,39561,39261,WY,52408,49282,50134,51204,57953
178,falling,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,169.9 ",-1.1 ,"Fremont County, WY",58.5,40219,40200,39818,39561,39261,WY,52408,49282,50134,51204,57953
80,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,193.3 ,-0.7 ,"Fremont County, WY",58.5,40219,40200,39818,39561,39261,WY,52408,49282,50134,51204,57953
118,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,743.5 ",-1.1 ,"Fremont County, WY",58.5,40219,40200,39818,39561,39261,WY,52408,49282,50134,51204,57953
41,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,87.8 ,-0.5 ,"Natrona County, WY",58.33333333,82137,80909,79586,79175,79858,WY,56703,60559,61049,64714,66104
336,falling,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,"1,260.3 ",-1.0 ,"Natrona County, WY",58.33333333,82137,80909,79586,79175,79858,WY,56703,60559,61049,64714,66104
169,stable,Wyoming,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,199.5 ,-0.6 ,"Natrona County, WY",58.33333333,82137,80909,79586,79175,79858,WY,56703,60559,61049,64714,66104
