Primary_State_Name,County_State,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
Virginia,"Buckingham County, VA",17017,17051,17038,17043,17148
Virginia,"Campbell County, VA",55356,55419,55326,55137,54885
Virginia,"Caroline County, VA",29900,30099,30432,30751,30725
Virginia,"Carroll County, VA",29870,29789,29812,29741,29791
Virginia,"Charles City County, VA",7046,7034,7026,7000,6963
Virginia,"Charlotte County, VA",12179,12119,12077,11944,11880
Virginia,"Chesterfield County, VA",334915,338479,343276,348281,352802
Virginia,"Clarke County, VA",14239,14294,14454,14511,14619
Virginia,"Craig County, VA",5136,5120,5062,5102,5131
Virginia,"Culpeper County, VA",49551,50319,51235,51795,52605
Virginia,"Cumberland County, VA",9756,9745,9828,9857,9932
Virginia,"Dickenson County, VA",15201,15014,14722,14526,14318
Virginia,"Dinwiddie County, VA",28148,28468,28630,28633,28544
Virginia,"Essex County, VA",11096,11077,10969,10896,10953
Virginia,"Fairfax County, VA",1140401,1144188,1148728,1148463,1147532
Virginia,"Fauquier County, VA",68423,68805,69547,70642,71222
Virginia,"Floyd County, VA",15548,15677,15758,15790,15749
Virginia,"Fluvanna County, VA",26133,26187,26480,26898,27270
Virginia,"Franklin County, VA",56227,56158,56315,56191,56042
Virginia,"Frederick County, VA",83493,84638,86456,88173,89313
Virginia,"Giles County, VA",16762,16827,16754,16799,16720
Virginia,"Gloucester County, VA",37010,37114,37295,37341,37348
Virginia,"Goochland County, VA",22165,22485,22703,23219,23753
Virginia,"Grayson County, VA",15959,15867,15697,15635,15550
Virginia,"Greene County, VA",19183,19309,19593,19692,19819
Virginia,"Greensville County, VA",11786,11500,11569,11432,11336
Virginia,"Halifax County, VA",35103,34990,34575,34181,33911
Virginia,"Hanover County, VA",103071,104290,105674,106886,107766
Virginia,"Henrico County, VA",324375,325931,327559,328993,330818
Virginia,"Henry County, VA",51940,51645,51346,51050,50557
Virginia,"Highland County, VA",2196,2210,2217,2208,2190
Virginia,"Isle of Wight County, VA",36159,36326,36571,36972,37109
Virginia,"James City County, VA",72819,73930,75274,76033,76523
Virginia,"King and Queen County, VA",7085,7054,6999,7045,7025
Virginia,"King George County, VA",25414,25947,26337,26612,26836
Virginia,"King William County, VA",16282,16405,16684,16919,17148
Virginia,"Lancaster County, VA",10825,10771,10725,10696,10603
Virginia,"Lee County, VA",24595,24165,23900,23656,23423
Virginia,"Loudoun County, VA",374014,385546,397049,405522,413538
Virginia,"Louisa County, VA",34611,35304,35912,36784,37591
Virginia,"Lunenburg County, VA",12348,12319,12333,12215,12196
Virginia,"Madison County, VA",13047,13081,13212,13248,13261
Virginia,"Mathews County, VA",8834,8769,8709,8792,8834
Virginia,"Mecklenburg County, VA",30922,30813,30693,30624,30587
Virginia,"Middlesex County, VA",10686,10749,10625,10733,10582
Virginia,"Montgomery County, VA",97317,98172,98142,98532,98535
Virginia,"Nelson County, VA",14760,14805,14800,14862,14930
Virginia,"New Kent County, VA",20377,21009,21638,22317,23091
Virginia,"Northampton County, VA",12080,12002,11872,11761,11710
Virginia,"Northumberland County, VA",12241,12176,12271,12168,12095
Virginia,"Nottoway County, VA",15606,15495,15432,15400,15232
Virginia,"Orange County, VA",35178,35354,35870,36598,37051
Virginia,"Page County, VA",23662,23619,23784,23972,23902
Virginia,"Patrick County, VA",17960,17796,17713,17663,17608
Virginia,"Pittsylvania County, VA",62010,61704,61309,60901,60354
Virginia,"Powhatan County, VA",28056,28443,28716,29210,29652
Virginia,"Prince Edward County, VA",23120,23020,22678,22906,22802
Virginia,"Prince George County, VA",38246,37972,38006,37993,38353
Virginia,"Prince William County, VA",450978,456496,463069,466235,470335
Virginia,"Pulaski County, VA",34351,34249,34225,34060,34027
Virginia,"Rappahannock County, VA",7400,7380,7393,7345,7370
Virginia,"Richmond County, VA",8781,8758,8889,8970,9023
Virginia,"Roanoke County, VA",93376,93528,93939,94086,94186
Virginia,"Rockbridge County, VA",22396,22450,22668,22761,22573
Virginia,"Rockingham County, VA",78445,79367,80397,81261,81948
Virginia,"Russell County, VA",27854,27422,27046,26795,26586
Virginia,"Scott County, VA",22296,22082,21893,21672,21566
Virginia,"Shenandoah County, VA",42848,42907,43276,43473,43616
Virginia,"Smyth County, VA",31419,31126,30731,30454,30104
Virginia,"Southampton County, VA",18136,18080,17841,17713,17631
Virginia,"Spotsylvania County, VA",129948,131252,132739,134011,136215
Virginia,"Stafford County, VA",140868,143501,146792,149824,152882
Virginia,"Surry County, VA",6671,6554,6503,6463,6422
Virginia,"Sussex County, VA",11692,11414,11379,11241,11159
Virginia,"Tazewell County, VA",42905,42155,41303,41058,40595
Virginia,"Warren County, VA",38716,39165,39409,40006,40164
Virginia,"Washington County, VA",54268,54100,54179,54067,53740
Virginia,"Westmoreland County, VA",17549,17649,17725,17817,18015
Virginia,"Wise County, VA",39572,39027,38574,37875,37383
Virginia,"Wythe County, VA",29097,28912,28829,28698,28684
Virginia,"York County, VA",67802,67832,68022,67976,68280
Virginia,"Alexandria city, VA",153654,156698,159215,159069,159428
Virginia,"Bristol city, VA",17146,17088,16880,16685,16762
Virginia,"Buena Vista city, VA",6529,6435,6482,6494,6478
Virginia,"Charlottesville city, VA",46301,46943,47463,47506,47266
Virginia,"Chesapeake city, VA",235111,237464,240143,242359,244835
Virginia,"Colonial Heights city, VA",17444,17398,17424,17504,17370
Virginia,"Covington city, VA",5663,5637,5576,5578,5538
Virginia,"Danville city, VA",41947,41665,41044,40649,40044
Virginia,"Emporia city, VA",5558,5478,5467,5363,5346
Virginia,"Fairfax city, VA",23230,23246,23435,23725,24019
Virginia,"Falls Church city, VA",13728,13582,14245,14467,14617
Virginia,"Franklin city, VA",8331,8201,8145,8089,7967
Virginia,"Fredericksburg city, VA",28043,28360,28498,29171,29036
Virginia,"Galax city, VA",6800,6604,6484,6348,6347
Virginia,"Hampton city, VA",136264,135374,134725,134330,134510
Virginia,"Harrisonburg city, VA",52675,53542,53644,53488,53016
Virginia,"Hopewell city, VA",22231,22539,22505,22478,22529
Virginia,"Lexington city, VA",7162,7148,7154,7297,7446
Virginia,"Lynchburg city, VA",79134,79710,80523,81309,82168
Virginia,"Manassas city, VA",41409,41189,41141,41046,41085
Virginia,"Manassas Park city, VA",16129,16456,17149,17718,17478
Virginia,"Martinsville city, VA",13259,12996,12823,12627,12554
Virginia,"Newport News city, VA",180958,180209,179447,178523,179225
Virginia,"Norfolk city, VA",246457,245680,244543,243585,242742
Virginia,"Norton city, VA",4009,3972,3918,3972,3981
Virginia,"Petersburg city, VA",31892,31380,31137,31056,31346
Virginia,"Poquoson city, VA",12021,11952,12039,12169,12271
Virginia,"Portsmouth city, VA",96336,95165,94838,94750,94398
Virginia,"Radford city, VA",17295,17324,17484,18101,18249
Virginia,"Richmond city, VA",220856,225369,227230,229221,230436
Virginia,"Roanoke city, VA",99669,99337,98986,99009,99143
Virginia,"Salem city, VA",25364,25252,25373,25293,25301
Virginia,"Staunton city, VA",24185,24156,24325,24562,24932
Virginia,"Suffolk city, VA",88079,89194,90108,90975,92108
Virginia,"Virginia Beach city, VA",450304,450983,449896,449849,449974
Virginia,"Waynesboro city, VA",21542,21757,22242,22531,22630
Virginia,"Williamsburg city, VA",14800,14884,14994,15002,14954
Virginia,"Winchester city, VA",27480,27785,28178,27962,28078
Washington,"Adams County, WA",19233,19369,19651,19736,19983
Washington,"Asotin County, WA",22113,22286,22509,22616,22582
Washington,"Benton County, WA",190218,193494,198200,201286,204390
Washington,"Chelan County, WA",75041,75855,76298,76752,77200
Washington,"Clallam County, WA",73202,74240,75637,76551,77331
Washington,"Clark County, WA",456939,465272,474381,481427,488241
Washington,"Columbia County, WA",3960,3975,4002,4039,3985
Washington,"Cowlitz County, WA",102999,104740,106805,108752,110593
Washington,"Douglas County, WA",40545,41366,42027,42749,43429
Washington,"Ferry County, WA",7520,7531,7576,7638,7627
Washington,"Franklin County, WA",88727,90199,91896,94003,95222
Washington,"Garfield County, WA",2222,2246,2215,2240,2225
Washington,"Grant County, WA",93527,94221,95357,96672,97733
Washington,"Grays Harbor County, WA",71011,71531,72490,73801,75061
Washington,"Island County, WA",80022,81692,83250,84227,85141
Washington,"Jefferson County, WA",30339,30910,31210,31746,32221
Washington,"King County, WA",2126178,2166350,2203836,2228364,2252782
Washington,"Kitsap County, WA",259232,263142,266289,269276,271473
Washington,"Kittitas County, WA",43095,44922,46176,47358,47935
Washington,"Klickitat County, WA",21005,21286,21751,22136,22425
Washington,"Lewis County, WA",75437,76693,78320,79569,80707
Washington,"Lincoln County, WA",10285,10335,10585,10726,10939
Washington,"Mason County, WA",60991,62142,63740,65380,66768
Washington,"Okanogan County, WA",41356,41579,41915,42117,42243
Washington,"Pacific County, WA",20869,21285,21742,22074,22471
Washington,"Pend Oreille County, WA",13087,13131,13358,13586,13724
Washington,"Pierce County, WA",843778,862895,879654,893756,904980
Washington,"San Juan County, WA",16198,16309,16729,17124,17582
Washington,"Skagit County, WA",121559,123603,125860,127835,129205
Washington,"Skamania County, WA",11375,11581,11809,11919,12083
Washington,"Snohomish County, WA",769698,787110,802089,813059,822083
Washington,"Spokane County, WA",488610,496889,505623,513603,522798
Washington,"Stevens County, WA",43553,44141,44636,45224,45723
Washington,"Thurston County, WA",267978,273714,280269,286056,290536
Washington,"Wahkiakum County, WA",4023,4161,4251,4415,4488
Washington,"Walla Walla County, WA",59932,60008,60512,60615,60760
Washington,"Whatcom County, WA",211836,216417,221410,225197,229247
Washington,"Whitman County, WA",48164,48824,49382,49683,50104
Washington,"Yakima County, WA",247800,249327,249922,250562,250873
West Virginia,"Barbour County, WV",16973,16749,16515,16487,16441
West Virginia,"Berkeley County, WV",111678,113489,115073,117236,119171
West Virginia,"Boone County, WV",23252,22809,22369,21953,21457
West Virginia,"Braxton County, WV",14375,14323,14217,14076,13957
West Virginia,"Brooke County, WV",23190,22663,22373,22129,21939
West Virginia,"Cabell County, WV",96582,95681,94452,93035,91945
West Virginia,"Calhoun County, WV",7463,7374,7310,7217,7109
West Virginia,"Clay County, WV",8875,8829,8693,8639,8508
West Virginia,"Doddridge County, WV",8703,8576,8518,8556,8448
West Virginia,"Fayette County, WV",44707,44179,43607,42982,42406
West Virginia,"Gilmer County, WV",8306,8134,8042,7898,7823
West Virginia,"Grant County, WV",11651,11602,11627,11630,11568
West Virginia,"Greenbrier County, WV",35580,35532,35208,34792,34662
West Virginia,"Hampshire County, WV",23311,23316,23386,23357,23175
West Virginia,"Hancock County, WV",29980,29662,29383,29079,28810
West Virginia,"Hardy County, WV",13826,13812,13849,13764,13776
West Virginia,"Harrison County, WV",68535,68349,67905,67494,67256
West Virginia,"Jackson County, WV",29170,29188,28908,28695,28576
West Virginia,"Jefferson County, WV",56070,55979,56444,56890,57146
West Virginia,"Kanawha County, WV",188282,186196,183385,180410,178124
West Virginia,"Lewis County, WV",16440,16289,16178,16017,15907
West Virginia,"Lincoln County, WV",21279,21108,20872,20583,20409
West Virginia,"Logan County, WV",34441,33674,33028,32609,32019
West Virginia,"McDowell County, WV",19762,19192,18505,18221,17624
West Virginia,"Marion County, WV",56761,56504,56349,56091,56072
West Virginia,"Marshall County, WV",32215,31720,31252,30821,30531
West Virginia,"Mason County, WV",27089,26938,26806,26752,26516
West Virginia,"Mercer County, WV",61133,60632,59869,59202,58758
West Virginia,"Mineral County, WV",27417,27375,27223,26953,26868
West Virginia,"Mingo County, WV",25317,24716,24142,23851,23424
West Virginia,"Monongalia County, WV",104681,105643,105782,105651,105612
West Virginia,"Monroe County, WV",13573,13487,13382,13289,13275
West Virginia,"Morgan County, WV",17490,17626,17716,17830,17884
West Virginia,"Nicholas County, WV",25551,25381,25125,24835,24496
West Virginia,"Ohio County, WV",42969,42629,42001,41705,41411
West Virginia,"Pendleton County, WV",7103,6977,6973,6984,6969
West Virginia,"Pleasants County, WV",7499,7490,7455,7505,7460
West Virginia,"Pocahontas County, WV",8573,8528,8493,8408,8247
West Virginia,"Preston County, WV",33842,33760,33826,33553,33432
West Virginia,"Putnam County, WV",56592,56675,56692,56642,56450
West Virginia,"Raleigh County, WV",77363,76296,75066,74172,73361
West Virginia,"Randolph County, WV",29212,29034,28894,28814,28695
West Virginia,"Ritchie County, WV",10084,9985,9851,9748,9554
West Virginia,"Roane County, WV",14375,14114,14004,13918,13688
West Virginia,"Summers County, WV",13137,12978,12882,12672,12573
West Virginia,"Taylor County, WV",16930,16952,16914,16828,16695
West Virginia,"Tucker County, WV",7089,7053,6992,6937,6839
West Virginia,"Tyler County, WV",8958,8967,8800,8740,8591
West Virginia,"Upshur County, WV",24727,24680,24555,24372,24176
West Virginia,"Wayne County, WV",41211,40724,40215,39961,39402
West Virginia,"Webster County, WV",8635,8557,8348,8274,8114
West Virginia,"Wetzel County, WV",15777,15644,15433,15259,15065
West Virginia,"Wirt County, WV",5804,5767,5786,5811,5821
West Virginia,"Wood County, WV",86335,85709,85060,84180,83518
West Virginia,"Wyoming County, WV",22177,21777,21271,20784,20394
Wisconsin,"Adams County, WI",20028,19982,19900,20341,20220
Wisconsin,"Ashland County, WI",15804,15633,15501,15587,15562
Wisconsin,"Barron County, WI",45367,45242,45141,45150,45244
Wisconsin,"Bayfield County, WI",14976,14923,15006,15026,15036
Wisconsin,"Brown County, WI",257856,259514,261762,263165,264542
Wisconsin,"Buffalo County, WI",13245,13134,13105,13114,13031
Wisconsin,"Burnett County, WI",15142,15222,15295,15374,15414
Wisconsin,"Calumet County, WI",49818,49607,49995,50132,50089
Wisconsin,"Chippewa County, WI",63421,63523,63747,64109,64658
Wisconsin,"Clark County, WI",34358,34485,34571,34705,34774
Wisconsin,"Columbia County, WI",56682,56875,57244,57333,57532
Wisconsin,"Crawford County, WI",16328,16250,16199,16265,16131
Wisconsin,"Dane County, WI",523000,531296,537453,541948,546695
Wisconsin,"Dodge County, WI",87816,87382,87705,87833,87839
Wisconsin,"Door County, WI",27311,27338,27454,27589,27668
Wisconsin,"Douglas County, WI",43495,43359,43328,43143,43150
Wisconsin,"Dunn County, WI",44267,44354,44714,45091,45368
Wisconsin,"Eau Claire County, WI",102080,102907,103582,104355,104646
Wisconsin,"Florence County, WI",4338,4313,4335,4294,4295
Wisconsin,"Fond du Lac County, WI",101955,102211,102417,103001,103403
Wisconsin,"Forest County, WI",9004,9021,8969,8977,9004
Wisconsin,"Grant County, WI",52071,51985,51728,51444,51439
Wisconsin,"Green County, WI",36931,36787,36877,36924,36960
Wisconsin,"Green Lake County, WI",18698,18596,18720,18849,18913
Wisconsin,"Iowa County, WI",23585,23430,23676,23722,23678
Wisconsin,"Iron County, WI",5727,5660,5675,5687,5687
Wisconsin,"Jackson County, WI",20524,20484,20485,20472,20643
Wisconsin,"Jefferson County, WI",84488,84464,84733,85049,84769
Wisconsin,"Juneau County, WI",26307,26345,26460,26593,26687
Wisconsin,"Kenosha County, WI",167910,167867,168356,168926,169561
Wisconsin,"Kewaunee County, WI",20324,20380,20401,20395,20434
Wisconsin,"La Crosse County, WI",117699,117681,118033,118041,118016
Wisconsin,"Lafayette County, WI",16791,16757,16689,16672,16665
Wisconsin,"Langlade County, WI",19048,19083,19175,19236,19189
Wisconsin,"Lincoln County, WI",27867,27834,27751,27673,27593
Wisconsin,"Manitowoc County, WI",79483,79348,79099,79015,78981
Wisconsin,"Marathon County, WI",135314,135101,135452,135421,135692
Wisconsin,"Marinette County, WI",40649,40255,40300,40402,40350
Wisconsin,"Marquette County, WI",15119,15130,15280,15418,15574
Wisconsin,"Menominee County, WI",4509,4527,4599,4595,4556
Wisconsin,"Milwaukee County, WI",958421,954841,950172,946969,945726
Wisconsin,"Monroe County, WI",45322,45423,45715,46141,46253
Wisconsin,"Oconto County, WI",37472,37475,37531,37824,37930
Wisconsin,"Oneida County, WI",35303,35329,35236,35444,35595
Wisconsin,"Outagamie County, WI",183328,184593,185816,186879,187885
Wisconsin,"Ozaukee County, WI",87932,88332,88443,89059,89221
Wisconsin,"Pepin County, WI",7237,7250,7246,7304,7287
Wisconsin,"Pierce County, WI",41069,41456,42016,42592,42754
Wisconsin,"Polk County, WI",43218,43224,43397,43568,43783
Wisconsin,"Portage County, WI",70520,70451,70565,70850,70772
Wisconsin,"Price County, WI",13578,13413,13380,13357,13351
Wisconsin,"Racine County, WI",194672,194846,195825,196357,196311
Wisconsin,"Richland County, WI",17574,17556,17517,17397,17252
Wisconsin,"Rock County, WI",161006,161320,162205,162874,163354
Wisconsin,"Rusk County, WI",14124,14101,14148,14110,14178
Wisconsin,"St. Croix County, WI",87129,87598,88560,89688,90687
Wisconsin,"Sauk County, WI",63271,63614,63967,64318,64442
Wisconsin,"Sawyer County, WI",16288,16320,16367,16464,16558
Wisconsin,"Shawano County, WI",41051,40952,40846,40771,40899
Wisconsin,"Sheboygan County, WI",115196,115030,115089,115233,115340
Wisconsin,"Taylor County, WI",20314,20290,20314,20364,20343
Wisconsin,"Trempealeau County, WI",29441,29540,29372,29494,29649
Wisconsin,"Vernon County, WI",30317,30553,30702,30772,30822
Wisconsin,"Vilas County, WI",21447,21500,21684,21928,22195
Wisconsin,"Walworth County, WI",102475,102627,102850,103550,103868
Wisconsin,"Washburn County, WI",15522,15621,15739,15837,15720
Wisconsin,"Washington County, WI",133906,134310,134930,135445,136034
Wisconsin,"Waukesha County, WI",396237,398521,400899,402522,404198
Wisconsin,"Waupaca County, WI",51680,51306,51118,51130,50990
Wisconsin,"Waushara County, WI",23959,24103,24193,24267,24443
Wisconsin,"Winnebago County, WI",169246,169629,170394,170878,171907
Wisconsin,"Wood County, WI",73350,73219,73038,72954,72999
Wyoming,"Albany County, WY",37960,37923,38459,38728,38880
Wyoming,"Big Horn County, WY",11945,11941,11859,11877,11790
Wyoming,"Campbell County, WY",49258,48745,46402,46299,46341
Wyoming,"Carbon County, WY",15613,15689,15252,14879,14800
Wyoming,"Converse County, WY",14297,14094,13733,13658,13822
Wyoming,"Crook County, WY",7435,7499,7397,7445,7584
