average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
63,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,480.6 ,"Nottoway County, VA",59.0,15606,15495,15432,15400,15232,VA,39544,40514,40911,46368,45913
63,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,483.1 ,"Nottoway County, VA",59.0,15606,15495,15432,15400,15232,VA,39544,40514,40911,46368,45913
42,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,528.8 ,"Nottoway County, VA",59.0,15606,15495,15432,15400,15232,VA,39544,40514,40911,46368,45913
159,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,478.3 ,"Mecklenburg County, VA",47.0,30922,30813,30693,30624,30587,VA,33650,45827,42275,44832,43128
159,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,484.5 ,"Mecklenburg County, VA",47.0,30922,30813,30693,30624,30587,VA,33650,45827,42275,44832,43128
80,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,502.2 ,"Mecklenburg County, VA",47.0,30922,30813,30693,30624,30587,VA,33650,45827,42275,44832,43128
130,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,478.0 ,"Goochland County, VA",60.0,22165,22485,22703,23219,23753,VA,86257,88815,100686,89331,100444
130,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,483.4 ,"Goochland County, VA",60.0,22165,22485,22703,23219,23753,VA,86257,88815,100686,89331,100444
32,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,523.7 ,"Goochland County, VA",60.0,22165,22485,22703,23219,23753,VA,86257,88815,100686,89331,100444
70,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.3 ,"Mathews County, VA",57.0,8834,8769,8709,8792,8834,VA,56119,59439,59296,61764,69112
70,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,484.1 ,"Mathews County, VA",57.0,8834,8769,8709,8792,8834,VA,56119,59439,59296,61764,69112
5,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,317.8 ,"Mathews County, VA",57.0,8834,8769,8709,8792,8834,VA,56119,59439,59296,61764,69112
56,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.8 ,"Brunswick County, VA",49.0,16845,16618,16570,16336,16231,VA,39748,39433,42569,41803,43835
56,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,474.0 ,"Brunswick County, VA",49.0,16845,16618,16570,16336,16231,VA,39748,39433,42569,41803,43835
56,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,468.5 ,"Brunswick County, VA",49.0,16845,16618,16570,16336,16231,VA,39748,39433,42569,41803,43835
117,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,471.4 ,"Caroline County, VA",43.0,29900,30099,30432,30751,30725,VA,54696,55423,62207,67335,64647
116,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,480.1 ,"Caroline County, VA",43.0,29900,30099,30432,30751,30725,VA,54696,55423,62207,67335,64647
49,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,418.0 ,"Caroline County, VA",43.0,29900,30099,30432,30751,30725,VA,54696,55423,62207,67335,64647
188,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,468.8 ,"Louisa County, VA",61.0,34611,35304,35912,36784,37591,VA,57015,52671,60641,63714,64135
188,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,474.4 ,"Louisa County, VA",61.0,34611,35304,35912,36784,37591,VA,57015,52671,60641,63714,64135
38,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,414.0 ,"Louisa County, VA",61.0,34611,35304,35912,36784,37591,VA,57015,52671,60641,63714,64135
77,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,468.3 ,"Southampton County, VA",61.0,18136,18080,17841,17713,17631,VA,48119,49595,49512,52741,62327
77,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.5 ,"Southampton County, VA",61.0,18136,18080,17841,17713,17631,VA,48119,49595,49512,52741,62327
41,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,426.5 ,"Southampton County, VA",61.0,18136,18080,17841,17713,17631,VA,48119,49595,49512,52741,62327
101,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,465.7 ,"Nelson County, VA",57.0,14760,14805,14800,14862,14930,VA,49621,54188,53965,56690,55804
100,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,470.1 ,"Nelson County, VA",57.0,14760,14805,14800,14862,14930,VA,49621,54188,53965,56690,55804
17,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,610.8 ,"Nelson County, VA",57.0,14760,14805,14800,14862,14930,VA,49621,54188,53965,56690,55804
22,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,464.8 ,"Charles City County, VA",61.0,7046,7034,7026,7000,6963,VA,51645,56907,54504,56872,56465
22,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.9 ,"Charles City County, VA",61.0,7046,7034,7026,7000,6963,VA,51645,56907,54504,56872,56465
26,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,453.7 ,"Charles City County, VA",61.0,7046,7034,7026,7000,6963,VA,51645,56907,54504,56872,56465
176,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,463.2 ,"Accomack County, VA",50.0,32914,32871,32685,32581,32316,VA,38690,39040,44038,42879,47335
4,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,478.5 ,"Accomack County, VA",50.0,32914,32871,32685,32581,32316,VA,38690,39040,44038,42879,47335
172,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,466.6 ,"Accomack County, VA",50.0,32914,32871,32685,32581,32316,VA,38690,39040,44038,42879,47335
60,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,490.3 ,"Accomack County, VA",50.0,32914,32871,32685,32581,32316,VA,38690,39040,44038,42879,47335
6,Virginia,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,558.7 ,"Accomack County, VA",50.0,32914,32871,32685,32581,32316,VA,38690,39040,44038,42879,47335
203,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,459.1 ,"Orange County, VA",58.0,35178,35354,35870,36598,37051,VA,59482,64656,62707,63681,71691
200,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,464.7 ,"Orange County, VA",58.0,35178,35354,35870,36598,37051,VA,59482,64656,62707,63681,71691
27,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,441.4 ,"Orange County, VA",58.0,35178,35354,35870,36598,37051,VA,59482,64656,62707,63681,71691
58,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,457.7 ,"Charlotte County, VA",58.0,12179,12119,12077,11944,11880,VA,37819,38557,40864,41382,43001
58,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.1 ,"Charlotte County, VA",58.0,12179,12119,12077,11944,11880,VA,37819,38557,40864,41382,43001
24,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,459.3 ,"Charlotte County, VA",58.0,12179,12119,12077,11944,11880,VA,37819,38557,40864,41382,43001
141,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,454.4 ,"Fluvanna County, VA",59.0,26133,26187,26480,26898,27270,VA,65899,70005,71863,73463,75089
140,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,461.6 ,"Fluvanna County, VA",59.0,26133,26187,26480,26898,27270,VA,65899,70005,71863,73463,75089
26,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,548.6 ,"Fluvanna County, VA",59.0,26133,26187,26480,26898,27270,VA,65899,70005,71863,73463,75089
77,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,452.3 ,"Middlesex County, VA",53.0,10686,10749,10625,10733,10582,VA,52407,49840,51534,54871,58834
77,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.9 ,"Middlesex County, VA",53.0,10686,10749,10625,10733,10582,VA,52407,49840,51534,54871,58834
13,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,369.3 ,"Middlesex County, VA",53.0,10686,10749,10625,10733,10582,VA,52407,49840,51534,54871,58834
133,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,452.1 ,"Prince George County, VA",,38246,37972,38006,37993,38353,VA,63320,66775,68884,68133,74518
131,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.1 ,"Prince George County, VA",,38246,37972,38006,37993,38353,VA,63320,66775,68884,68133,74518
46,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,413.5 ,"Prince George County, VA",,38246,37972,38006,37993,38353,VA,63320,66775,68884,68133,74518
4,Virginia,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,427.1 ,"Prince George County, VA",,38246,37972,38006,37993,38353,VA,63320,66775,68884,68133,74518
107,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,450.1 ,"Giles County, VA",60.0,16762,16827,16754,16799,16720,VA,46727,51780,52808,50591,53111
107,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,454.5 ,"Giles County, VA",60.0,16762,16827,16754,16799,16720,VA,46727,51780,52808,50591,53111
96,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,448.2 ,"Westmoreland County, VA",59.0,17549,17649,17725,17817,18015,VA,47581,48983,50046,51414,54885
96,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,460.6 ,"Westmoreland County, VA",59.0,17549,17649,17725,17817,18015,VA,47581,48983,50046,51414,54885
31,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,444.2 ,"Westmoreland County, VA",59.0,17549,17649,17725,17817,18015,VA,47581,48983,50046,51414,54885
533,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,447.6 ,"Hanover County, VA",,103071,104290,105674,106886,107766,VA,81900,83405,89723,91028,90824
531,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,451.6 ,"Hanover County, VA",,103071,104290,105674,106886,107766,VA,81900,83405,89723,91028,90824
64,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,481.1 ,"Hanover County, VA",,103071,104290,105674,106886,107766,VA,81900,83405,89723,91028,90824
5,Virginia,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,313.5 ,"Hanover County, VA",,103071,104290,105674,106886,107766,VA,81900,83405,89723,91028,90824
1136,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,445.0 ,"Henrico County, VA",58.0,324375,325931,327559,328993,330818,VA,65524,66524,67434,68581,68975
14,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,183.8 ,"Henrico County, VA",58.0,324375,325931,327559,328993,330818,VA,65524,66524,67434,68581,68975
1122,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,455.1 ,"Henrico County, VA",58.0,324375,325931,327559,328993,330818,VA,65524,66524,67434,68581,68975
461,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,452.6 ,"Henrico County, VA",58.0,324375,325931,327559,328993,330818,VA,65524,66524,67434,68581,68975
52,Virginia,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,258.3 ,"Henrico County, VA",58.0,324375,325931,327559,328993,330818,VA,65524,66524,67434,68581,68975
20,Virginia,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,216.3 ,"Henrico County, VA",58.0,324375,325931,327559,328993,330818,VA,65524,66524,67434,68581,68975
451,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,438.3 ,"James City County, VA",49.0,72819,73930,75274,76033,76523,VA,77668,84035,88149,86541,92773
3,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,171.3 ,"James City County, VA",49.0,72819,73930,75274,76033,76523,VA,77668,84035,88149,86541,92773
448,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,447.5 ,"James City County, VA",49.0,72819,73930,75274,76033,76523,VA,77668,84035,88149,86541,92773
52,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,434.1 ,"James City County, VA",49.0,72819,73930,75274,76033,76523,VA,77668,84035,88149,86541,92773
5,Virginia,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,199.4 ,"James City County, VA",49.0,72819,73930,75274,76033,76523,VA,77668,84035,88149,86541,92773
4,Virginia,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,197.8 ,"James City County, VA",49.0,72819,73930,75274,76033,76523,VA,77668,84035,88149,86541,92773
148,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,437.4 ,"Page County, VA",57.0,23662,23619,23784,23972,23902,VA,43313,45834,45691,49073,52877
147,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,441.0 ,"Page County, VA",57.0,23662,23619,23784,23972,23902,VA,43313,45834,45691,49073,52877
3,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,435.2 ,"Page County, VA",57.0,23662,23619,23784,23972,23902,VA,43313,45834,45691,49073,52877
32,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,434.2 ,"King and Queen County, VA",61.0,7085,7054,6999,7045,7025,VA,47513,52115,51055,51124,54185
32,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,442.5 ,"King and Queen County, VA",61.0,7085,7054,6999,7045,7025,VA,47513,52115,51055,51124,54185
14,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,439.3 ,"King and Queen County, VA",61.0,7085,7054,6999,7045,7025,VA,47513,52115,51055,51124,54185
161,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,433.7 ,"Amherst County, VA",60.0,31836,31887,31863,31684,31605,VA,48646,46497,48980,50580,56218
159,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,432.5 ,"Amherst County, VA",60.0,31836,31887,31863,31684,31605,VA,48646,46497,48980,50580,56218
39,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,433.1 ,"Amherst County, VA",60.0,31836,31887,31863,31684,31605,VA,48646,46497,48980,50580,56218
507,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,432.9 ,"Spotsylvania County, VA",58.0,129948,131252,132739,134011,136215,VA,76181,81065,85743,86695,90262
11,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,218.1 ,"Spotsylvania County, VA",58.0,129948,131252,132739,134011,136215,VA,76181,81065,85743,86695,90262
496,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,444.6 ,"Spotsylvania County, VA",58.0,129948,131252,132739,134011,136215,VA,76181,81065,85743,86695,90262
78,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,416.4 ,"Lancaster County, VA",55.0,10825,10771,10725,10696,10603,VA,47098,44941,50793,52814,55072
85,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,383.3 ,"Spotsylvania County, VA",58.0,129948,131252,132739,134011,136215,VA,76181,81065,85743,86695,90262
11,Virginia,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,264.9 ,"Spotsylvania County, VA",58.0,129948,131252,132739,134011,136215,VA,76181,81065,85743,86695,90262
20,Virginia,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,325.7 ,"Spotsylvania County, VA",58.0,129948,131252,132739,134011,136215,VA,76181,81065,85743,86695,90262
1289,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,432.8 ,"Chesterfield County, VA",58.0,334915,338479,343276,348281,352802,VA,75107,76260,80573,80734,81641
31,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,256.1 ,"Chesterfield County, VA",58.0,334915,338479,343276,348281,352802,VA,75107,76260,80573,80734,81641
1259,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,441.9 ,"Chesterfield County, VA",58.0,334915,338479,343276,348281,352802,VA,75107,76260,80573,80734,81641
342,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,474.2 ,"Chesterfield County, VA",58.0,334915,338479,343276,348281,352802,VA,75107,76260,80573,80734,81641
27,Virginia,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,198.0 ,"Chesterfield County, VA",58.0,334915,338479,343276,348281,352802,VA,75107,76260,80573,80734,81641
43,Virginia,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,304.3 ,"Chesterfield County, VA",58.0,334915,338479,343276,348281,352802,VA,75107,76260,80573,80734,81641
450,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,432.6 ,"Augusta County, VA",60.0,74292,74834,75177,75535,75558,VA,56867,56784,58368,60556,63621
447,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.7 ,"Augusta County, VA",60.0,74292,74834,75177,75535,75558,VA,56867,56784,58368,60556,63621
14,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,438.7 ,"Augusta County, VA",60.0,74292,74834,75177,75535,75558,VA,56867,56784,58368,60556,63621
3,Virginia,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,313.0 ,"Augusta County, VA",60.0,74292,74834,75177,75535,75558,VA,56867,56784,58368,60556,63621
444,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,431.8 ,"Rockingham County, VA",,78445,79367,80397,81261,81948,VA,52953,57655,59492,61375,67242
6,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,276.3 ,"Rockingham County, VA",,78445,79367,80397,81261,81948,VA,52953,57655,59492,61375,67242
438,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,435.9 ,"Rockingham County, VA",,78445,79367,80397,81261,81948,VA,52953,57655,59492,61375,67242
7,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,391.0 ,"Rockingham County, VA",,78445,79367,80397,81261,81948,VA,52953,57655,59492,61375,67242
7,Virginia,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,278.2 ,"Rockingham County, VA",,78445,79367,80397,81261,81948,VA,52953,57655,59492,61375,67242
540,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,429.9 ,"Roanoke County, VA",,93376,93528,93939,94086,94186,VA,63372,62306,65171,68734,71742
537,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,433.4 ,"Roanoke County, VA",,93376,93528,93939,94086,94186,VA,63372,62306,65171,68734,71742
32,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,535.2 ,"Roanoke County, VA",,93376,93528,93939,94086,94186,VA,63372,62306,65171,68734,71742
8,Virginia,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,305.1 ,"Roanoke County, VA",,93376,93528,93939,94086,94186,VA,63372,62306,65171,68734,71742
5,Virginia,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,373.5 ,"Roanoke County, VA",,93376,93528,93939,94086,94186,VA,63372,62306,65171,68734,71742
176,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,427.6 ,"Wythe County, VA",60.0,29097,28912,28829,28698,28684,VA,42883,47676,46795,46345,48543
176,Virginia,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,428.7 ,"Wythe County, VA",60.0,29097,28912,28829,28698,28684,VA,42883,47676,46795,46345,48543
5,Virginia,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,403.8 ,"Wythe County, VA",60.0,29097,28912,28829,28698,28684,VA,42883,47676,46795,46345,48543
212,Virginia,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,427.2 ,"Culpeper County, VA",42.0,49551,50319,51235,51795,52605,VA,63728,67023,69318,72111,79739
6,Virginia,All Cancer Sites,  White Hispanic,All Sexes,All Ages,251.5 ,"Culpeper County, VA",42.0,49551,50319,51235,51795,52605,VA,63728,67023,69318,72111,79739
