average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019,abbrv,median_household_income_2015,median_household_income_2016,median_household_income_2017,median_household_income_2018,median_household_income_2019
608,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,509.2 ,"Madison County, AL",56.0,352977,356729,361762,367004,372909,AL,59117,61193,62750,63755,68609
198,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.1 ,"Madison County, AL",56.0,352977,356729,361762,367004,372909,AL,59117,61193,62750,63755,68609
447,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,877.3 ,"Madison County, AL",56.0,352977,356729,361762,367004,372909,AL,59117,61193,62750,63755,68609
20,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.4 ,"Baldwin County, AL",,202939,207601,212521,217855,223234,AL,52387,56460,56607,57588,59871
466,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,532.2 ,"Baldwin County, AL",,202939,207601,212521,217855,223234,AL,52387,56460,56607,57588,59871
128,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.9 ,"Baldwin County, AL",,202939,207601,212521,217855,223234,AL,52387,56460,56607,57588,59871
358,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,900.1 ,"Baldwin County, AL",,202939,207601,212521,217855,223234,AL,52387,56460,56607,57588,59871
18,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.3 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
310,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,525.5 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
105,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.4 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
223,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,873.8 ,"Tuscaloosa County, AL",49.75,204767,206464,207618,208319,209355,AL,47868,47483,51644,52557,52307
9,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.7 ,"Limestone County, AL",49.75,91565,92847,94130,96177,98915,AL,55060,52181,57342,64863,64729
156,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,495.9 ,"Limestone County, AL",49.75,91565,92847,94130,96177,98915,AL,55060,52181,57342,64863,64729
57,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.2 ,"Limestone County, AL",49.75,91565,92847,94130,96177,98915,AL,55060,52181,57342,64863,64729
109,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,808.9 ,"Limestone County, AL",49.75,91565,92847,94130,96177,98915,AL,55060,52181,57342,64863,64729
4,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.3 ,"Dale County, AL",61.0,49365,49362,49342,49143,49172,AL,45294,40523,42572,45309,45120
104,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,590.6 ,"Dale County, AL",61.0,49365,49362,49342,49143,49172,AL,45294,40523,42572,45309,45120
32,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.9 ,"Dale County, AL",61.0,49365,49362,49342,49143,49172,AL,45294,40523,42572,45309,45120
75,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,963.3 ,"Dale County, AL",61.0,49365,49362,49342,49143,49172,AL,45294,40523,42572,45309,45120
15,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.6 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
296,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,436.4 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
93,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.6 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
218,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,748.0 ,"Shelby County, AL",49.0,208959,211282,213633,215583,217702,AL,70879,74212,74098,75663,77801
25,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,699.1 ,"Bullock County, AL",61.0,10400,10389,10176,10174,10101,AL,28251,34278,29113,29267,31906
5,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.2 ,"Bullock County, AL",61.0,10400,10389,10176,10174,10101,AL,28251,34278,29113,29267,31906
22,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,338.4 ","Bullock County, AL",61.0,10400,10389,10176,10174,10101,AL,28251,34278,29113,29267,31906
30,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,688.1 ,"Wilcox County, AL",51.0,10896,10844,10691,10599,10373,AL,23014,24216,25700,25385,30998
10,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,84.3 ,"Wilcox County, AL",51.0,10896,10844,10691,10599,10373,AL,23014,24216,25700,25385,30998
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,064.5 ","Wilcox County, AL",51.0,10896,10844,10691,10599,10373,AL,23014,24216,25700,25385,30998
51,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,664.9 ,"Macon County, AL",28.0,19296,19060,18793,18321,18068,AL,29522,30681,30849,32495,34281
18,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,88.6 ,"Macon County, AL",28.0,19296,19060,18793,18321,18068,AL,29522,30681,30849,32495,34281
35,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,018.3 ","Macon County, AL",28.0,19296,19060,18793,18321,18068,AL,29522,30681,30849,32495,34281
37,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,664.1 ,"Crenshaw County, AL",58.0,13850,13916,13858,13825,13772,AL,36759,37374,38419,39057,43309
12,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.2 ,"Crenshaw County, AL",58.0,13850,13916,13858,13825,13772,AL,36759,37374,38419,39057,43309
27,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,077.9 ","Crenshaw County, AL",58.0,13850,13916,13858,13825,13772,AL,36759,37374,38419,39057,43309
45,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,641.0 ,"Fayette County, AL",58.0,16696,16563,16466,16445,16302,AL,37085,38403,39394,39254,44212
15,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,79.4 ,"Fayette County, AL",58.0,16696,16563,16466,16445,16302,AL,37085,38403,39394,39254,44212
32,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,984.1 ,"Fayette County, AL",58.0,16696,16563,16466,16445,16302,AL,37085,38403,39394,39254,44212
26,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,634.1 ,"Lowndes County, AL",54.0,10350,10248,10097,9974,9726,AL,31117,32011,33130,33973,33930
9,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,86.9 ,"Lowndes County, AL",54.0,10350,10248,10097,9974,9726,AL,31117,32011,33130,33973,33930
18,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,002.7 ","Lowndes County, AL",54.0,10350,10248,10097,9974,9726,AL,31117,32011,33130,33973,33930
39,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,628.1 ,"Lamar County, AL",58.0,13927,13928,13882,13882,13805,AL,36520,38358,39796,40936,42686
12,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.4 ,"Lamar County, AL",58.0,13927,13928,13882,13882,13805,AL,36520,38358,39796,40936,42686
28,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,936.3 ,"Lamar County, AL",58.0,13927,13928,13882,13882,13805,AL,36520,38358,39796,40936,42686
62,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,628.0 ,"Barbour County, AL",61.0,26283,25806,25157,24872,24686,AL,31433,32884,32490,34382,35972
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.9 ,"Barbour County, AL",61.0,26283,25806,25157,24872,24686,AL,31433,32884,32490,34382,35972
43,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,955.4 ,"Barbour County, AL",61.0,26283,25806,25157,24872,24686,AL,31433,32884,32490,34382,35972
70,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,625.8 ,"Geneva County, AL",57.0,26631,26494,26385,26306,26271,AL,36289,36976,38561,37823,43089
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.4 ,"Geneva County, AL",57.0,26631,26494,26385,26306,26271,AL,36289,36976,38561,37823,43089
52,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,017.6 ","Geneva County, AL",57.0,26631,26494,26385,26306,26271,AL,36289,36976,38561,37823,43089
36,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,617.0 ,"Clay County, AL",60.0,13415,13393,13350,13294,13235,AL,38908,38512,39642,39201,40562
12,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.3 ,"Clay County, AL",60.0,13415,13393,13350,13294,13235,AL,38908,38512,39642,39201,40562
25,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,929.7 ,"Clay County, AL",60.0,13415,13393,13350,13294,13235,AL,38908,38512,39642,39201,40562
40,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,609.5 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326,AL,42658,37575,44249,44424,48864
14,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.7 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326,AL,42658,37575,44249,44424,48864
28,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,967.0 ,"Washington County, AL",32.0,16832,16621,16522,16402,16326,AL,42658,37575,44249,44424,48864
47,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,599.5 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205,AL,42501,41426,48094,46027,48597
17,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.6 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205,AL,42501,41426,48094,46027,48597
33,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,898.3 ,"Henry County, AL",60.0,17101,17072,17115,17173,17205,AL,42501,41426,48094,46027,48597
29,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,597.5 ,"Sumter County, AL",40.0,13206,12967,12749,12634,12427,AL,25931,26814,26495,27859,29209
11,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,84.2 ,"Sumter County, AL",40.0,13206,12967,12749,12634,12427,AL,25931,26814,26495,27859,29209
19,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,907.8 ,"Sumter County, AL",40.0,13206,12967,12749,12634,12427,AL,25931,26814,26495,27859,29209
34,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,589.9 ,"Conecuh County, AL",51.0,12678,12500,12431,12292,12067,AL,29981,29758,30796,32613,41539
11,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,75.4 ,"Conecuh County, AL",51.0,12678,12500,12431,12292,12067,AL,29981,29758,30796,32613,41539
24,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,909.9 ,"Conecuh County, AL",51.0,12678,12500,12431,12292,12067,AL,29981,29758,30796,32613,41539
59,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,587.9 ,"Clarke County, AL",57.0,24698,24340,24063,23918,23622,AL,37317,34061,36719,40741,43822
17,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.1 ,"Clarke County, AL",57.0,24698,24340,24063,23918,23622,AL,37317,34061,36719,40741,43822
45,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,975.4 ,"Clarke County, AL",57.0,24698,24340,24063,23918,23622,AL,37317,34061,36719,40741,43822
51,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,558.1 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733,AL,35163,36639,36432,39556,40005
14,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.2 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733,AL,35163,36639,36432,39556,40005
40,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.1 ,"Monroe County, AL",61.0,21717,21548,21290,21062,20733,AL,35163,36639,36432,39556,40005
20,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,548.0 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923,AL,26218,25221,26703,26814,29572
7,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.5 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923,AL,26218,25221,26703,26814,29572
15,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,837.5 ,"Perry County, AL",58.0,9640,9532,9302,9070,8923,AL,26218,25221,26703,26814,29572
56,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,531.6 ,"Winston County, AL",58.0,23930,23907,23760,23693,23629,AL,36497,38644,38562,41156,40827
17,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.9 ,"Winston County, AL",58.0,23930,23907,23760,23693,23629,AL,36497,38644,38562,41156,40827
42,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,853.3 ,"Winston County, AL",58.0,23930,23907,23760,23693,23629,AL,36497,38644,38562,41156,40827
43,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,521.6 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448,AL,33868,35409,36842,37365,39944
14,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.6 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448,AL,33868,35409,36842,37365,39944
32,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,838.5 ,"Butler County, AL",60.0,20162,20012,19888,19631,19448,AL,33868,35409,36842,37365,39944
27,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,511.8 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663,AL,36078,36441,42442,42423,42024
9,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.7 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663,AL,36078,36441,42442,42423,42024
20,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,850.8 ,"Coosa County, AL",52.0,10934,10819,10724,10643,10663,AL,36078,36441,42442,42423,42024
31,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,511.0 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651,AL,35470,35381,34905,34724,40745
12,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.1 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651,AL,35470,35381,34905,34724,40745
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,778.6 ,"Hale County, AL",55.0,15015,14828,14801,14749,14651,AL,35470,35381,34905,34724,40745
31,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,500.0 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910,AL,42136,43483,45480,46495,51276
11,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.8 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910,AL,42136,43483,45480,46495,51276
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,736.0 ,"Cleburne County, AL",61.0,14914,14848,14899,15010,14910,AL,42136,43483,45480,46495,51276
19,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,498.7 ,"Greene County, AL",56.0,8508,8482,8310,8209,8111,AL,25398,26559,28108,28524,28699
6,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.9 ,"Greene County, AL",56.0,8508,8482,8310,8209,8111,AL,25398,26559,28108,28524,28699
14,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,788.7 ,"Greene County, AL",56.0,8508,8482,8310,8209,8111,AL,25398,26559,28108,28524,28699
41,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,496.5 ,"Pickens County, AL",58.0,20776,20325,20204,19980,19930,AL,33160,35968,38379,37586,40249
13,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.3 ,"Pickens County, AL",58.0,20776,20325,20204,19980,19930,AL,33160,35968,38379,37586,40249
29,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,797.7 ,"Pickens County, AL",58.0,20776,20325,20204,19980,19930,AL,33160,35968,38379,37586,40249
30,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,492.9 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589,AL,35089,32691,36711,39907,39808
10,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.6 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589,AL,35089,32691,36711,39907,39808
21,Alabama,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,750.7 ,"Choctaw County, AL",58.0,13231,13045,12925,12833,12589,AL,35089,32691,36711,39907,39808
23,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.1 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
733,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,604.7 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
169,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.2 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
587,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,989.7 ,"Mohave County, AZ",52.42857143,204574,205412,207017,209292,212181,AZ,40360,42003,42210,45129,49712
5,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.8 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018,AZ,41346,40747,38897,43585,45980
140,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,464.7 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018,AZ,41346,40747,38897,43585,45980
30,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.8 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018,AZ,41346,40747,38897,43585,45980
115,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,795.7 ,"Gila County, AZ",50.0,52978,53356,53578,53801,54018,AZ,41346,40747,38897,43585,45980
17,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099,AZ,47220,49824,49860,48758,54242
681,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,502.4 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099,AZ,47220,49824,49860,48758,54242
139,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.1 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099,AZ,47220,49824,49860,48758,54242
559,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,860.9 ,"Yavapai County, AZ",56.0,220805,224575,228082,231772,235099,AZ,47220,49824,49860,48758,54242
11,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,"Cochise County, AZ",58.0,126454,125686,124864,126411,125922,AZ,43451,45151,48966,49164,48650
287,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,513.9 ,"Cochise County, AZ",58.0,126454,125686,124864,126411,125922,AZ,43451,45151,48966,49164,48650
62,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.4 ,"Cochise County, AZ",58.0,126454,125686,124864,126411,125922,AZ,43451,45151,48966,49164,48650
236,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,897.7 ,"Cochise County, AZ",58.0,126454,125686,124864,126411,125922,AZ,43451,45151,48966,49164,48650
9,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924,AZ,37658,37440,40883,40650,40676
171,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,439.6 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924,AZ,37658,37440,40883,40650,40676
51,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.0 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924,AZ,37658,37440,40883,40650,40676
129,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,738.6 ,"Navajo County, AZ",38.0,107638,108467,109079,110242,110924,AZ,37658,37440,40883,40650,40676
86,Arizona,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.0 ,"Pima County, AZ",56.5,1009103,1016707,1026391,1036554,1047279,AZ,47107,47644,51392,53395,56150
